variant,source_group,case3_name,case3_source_variant,w1,w2,w3,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref116_cagr_pct,ref116_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_116,delta_mdd_vs_116,delta_calmar_vs_116,dominates_116,dominates_85,beats_116_cagr
lv3p0_g12_body20_tp20_lb5_none_case3_w56_37_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.56,0.36999999999999994,0.07,55769.92042040107,2688.4960210200534,124.53123288930405,47.29488302445319,2.633080471409916,9018,291.11433262041413,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.573493197208734,2.183207737728729,-0.07038241080286767,1.9717382733966247,3.0728521960842485,-0.138377381613064,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w58_35_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.58,0.35000000000000003,0.07,54429.6982312252,2621.48491156126,123.20776879881575,46.802286025075354,2.6325160427592036,9018,278.96990541738586,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.250029106720433,1.690610738350891,-0.07094683945358016,0.6482741829083238,2.5802551967064105,-0.1389418102637765,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w58_35_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.58,0.35000000000000003,0.07,54356.00265612109,2617.8001328060545,123.13428225198662,46.802286025075354,2.6309458940961714,9018,278.6832428478042,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.1765425598913026,1.690610738350891,-0.07251698811661234,0.5747876360791935,2.5802551967064105,-0.14051195892680868,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_31_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.31,0.07,53794.3046003673,2589.7152300183648,122.57168493003539,46.63287194192173,2.6284395497384465,9018,274.72579876913636,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.6139452379400723,1.521196655197265,-0.07502333247433723,0.01219031412796312,2.4108411135527845,-0.14301830328453358,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_31_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.31,0.07,53772.58932023135,2588.6294660115677,122.54984577707404,46.63287194192173,2.6279712287440087,9018,274.54819048043436,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.5921060849787239,1.521196655197265,-0.07549165346877507,-0.009648838833385298,2.4108411135527845,-0.1434866242789714,False,False,False
lv3p0_g8_body20_tp20_lb5_none_case3_w60_20_20,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.6,0.2,0.2,55286.726923596936,2664.3363461798467,124.0568847068197,47.22959427435439,2.6266769091044773,9018,312.34025906898546,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.0991450147243853,2.1179189876299276,-0.07678597310830648,1.4973900909122762,3.007563445985447,-0.14478094391850282,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w60_20_20,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.6,0.2,0.2,55225.26637881994,2661.263318940997,123.99632454843874,47.2295942743549,2.6253946588689465,9018,311.77698828681895,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.0385848563434195,2.117918987630439,-0.07806822334383723,1.4368299325313103,3.0075634459859586,-0.14606319415403357,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w56_37_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.56,0.36999999999999994,0.07,54627.09439327496,2631.354719663748,123.40423470506745,47.02558241321204,2.624193648910481,9018,281.6493051013745,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.446495012972136,1.9139071264875795,-0.07926923330230284,0.8447400891600267,2.803551584843099,-0.1472642041124992,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w54_39_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.38999999999999996,0.07,55933.28626499757,2696.6643132498784,124.69090440118885,47.51849246545174,2.624050089380365,9018,292.54897111880786,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.733164709093529,2.4068171787272803,-0.07941279283241887,2.13140978528142,3.2964616370827997,-0.1474077636426152,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w54_39_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.38999999999999996,0.07,55913.31158880626,2695.6655794403127,124.67140038778109,47.51849246545174,2.6236396383665426,9018,292.8010384810666,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.7136606956857747,2.4068171787272803,-0.07982324384624118,2.1119057718736656,3.2964616370827997,-0.14781821465643752,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w62_18_20,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.62,0.18,0.2,58228.65971554992,2811.432985777496,126.8978956121361,48.38038454880029,2.6229203590586763,9018,316.0976853344666,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.94015592004078,3.2687092620758307,-0.08054252315410748,4.338400996228671,4.15835372043135,-0.14853749396430382,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w60_33_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.6,0.33,0.07,54106.90261255385,2605.3451306276925,122.88532910622365,46.85205752799021,2.6228374075740404,9018,279.71066312795625,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.9275894141283345,1.740382241265749,-0.08062547463874337,0.32583449031622536,2.6300266996212684,-0.1486204454489397,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w56_37_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.56,0.36999999999999994,0.07,54553.65930859881,2627.6829654299404,123.33120856289779,47.02558241321204,2.6226407464598958,9018,281.3812268739846,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.3734688708024692,1.9139071264875795,-0.08082213575288799,0.77171394699036,2.803551584843099,-0.14881710656308433,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w60_33_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.6,0.33,0.07,54085.084451824674,2604.254222591234,122.86348251845828,46.85205752799021,2.622371118814954,9018,279.53471310150337,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.9057428263629674,1.740382241265749,-0.08109176339782964,0.3039879025508583,2.6300266996212684,-0.14908673420802598,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w62_18_20,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.62,0.18,0.2,58168.96316782465,2808.4481583912325,126.84133920005576,48.38038454880037,2.6217513643801924,9018,317.09307591945947,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.88359950796044,3.268709262075909,-0.08171151783259134,4.281844584148331,4.158353720431428,-0.14970648864278768,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_21_17,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.21,0.17,54765.817474511,2638.2908737255502,123.54198273733599,47.17994147921374,2.6185276807044238,9018,300.73891146575244,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5842430452406688,2.0682661924892756,-0.08493520150835998,0.9824881214285597,2.957910650844795,-0.15293017231855632,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_21_17,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.21,0.17,54713.5909467616,2635.67954733808,123.49015433013352,47.17994147921387,2.6174291543905315,9018,300.25911100420973,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5324146380382047,2.0682661924894106,-0.08603372782225227,0.9306597142260955,2.95791065084493,-0.1540286986324486,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w58_35_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.58,0.35000000000000003,0.07,54362.21994618234,2618.110997309117,123.14048481939564,47.07273226496929,2.6159621269962834,9018,283.58203227519016,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.182745127300322,1.9610569782448266,-0.08750075521650036,0.5809902034882128,2.850701436600346,-0.1554957260266967,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w58_35_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.58,0.35000000000000003,0.07,54340.32138709101,2617.0160693545504,123.11863573071054,47.07273226496929,2.6154979710479496,9018,283.4077238117953,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.1608960386152205,1.9610569782448266,-0.08796491116483418,0.5591411148031113,2.850701436600346,-0.15595988197503052,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w54_39_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.54,0.38999999999999996,0.07,54765.626257547374,2638.2813128773687,123.54179304626425,47.25033850473257,2.6146223912002315,9018,283.2425332581417,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5840533541689297,2.138663218008105,-0.0888404910125522,0.9822984303568205,3.0283076763636245,-0.15683546182274855,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w50_41_9,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.5,0.41000000000000003,0.09,55454.189529289506,2672.7094764644753,124.22163581606367,47.51610459059856,2.6143059681841407,9018,300.04223221441976,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.263896123968351,2.404429303874096,-0.08915691402864301,1.662141200156242,3.2940737622296155,-0.15715188483883935,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w50_41_9,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.5,0.41000000000000003,0.09,55425.73240162562,2671.286620081281,124.19366604197965,47.51610459059856,2.613717330409117,9018,299.82211288158203,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.2359263498843376,2.404429303874096,-0.08974555180366695,1.6341714260722284,3.2940737622296155,-0.1577405226138633,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w54_39_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.54,0.38999999999999996,0.07,54692.53324512339,2634.6266622561698,123.46924655642914,47.25033850473257,2.613087026753523,9018,282.9933984933506,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5115068643338248,2.138663218008105,-0.09037585545926063,0.9097519405217156,3.0283076763636245,-0.15837082626945698,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w52_41_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.41,0.07,56016.14164403886,2700.8070822019426,124.77175121195812,47.83471472911535,2.6083933377366595,9018,293.1425540618183,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.8140115198628024,2.723039442390885,-0.09506954447612426,2.2122565960506932,3.612683900746404,-0.1630645152863206,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w52_41_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.41,0.07,55996.13018979587,2699.8065094897934,124.75223316798916,47.83471472911535,2.607985306789271,9018,293.3829406340153,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.7944934758938444,2.723039442390885,-0.09547757542351265,2.1927385520817353,3.612683900746404,-0.163472546233709,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w56_37_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.56,0.36999999999999994,0.07,54559.400960750456,2627.970048037523,123.33692092175386,47.29488302445305,2.6078280150938213,9018,286.34943712590854,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.379181229658542,2.183207737728587,-0.09563486711896241,0.7774263058464328,3.0728521960841064,-0.16362983792915875,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w56_37_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.56,0.36999999999999994,0.07,54537.44391993242,2626.872195996621,123.31507344549352,47.29488302445305,2.607366073444678,9018,286.17706620392016,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.3573337533982084,2.183207737728587,-0.09609680876810556,0.7555788295860992,3.0728521960841064,-0.1640917795783019,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w52_41_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.52,0.41,0.07,54844.809125895044,2642.240456294752,123.62030119817331,47.54392936177215,2.6001279839013605,9018,283.7613340263639,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6625615060779921,2.4322540750476875,-0.10333489831142328,1.060806582265883,3.321898533403207,-0.17132986912161963,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w52_41_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.52,0.41,0.07,54772.139153477736,2638.606957673887,123.54825368769839,47.54392936177215,2.5986125956816215,9018,283.53115011365827,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5905139956030752,2.4322540750476875,-0.10485028653116224,0.988759071790966,3.321898533403207,-0.17284525734135858,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w54_39_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.54,0.38999999999999996,0.07,54697.78429198679,2634.8892145993395,123.47446078678045,47.518492465451686,2.598450716351167,9018,288.01730702056204,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5167210946851384,2.4068171787272234,-0.10501216586161677,0.9149661708730292,3.296461637082743,-0.1730071366718131,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w54_39_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.54,0.38999999999999996,0.07,54675.790867457385,2633.7895433728695,123.45261903340767,47.518492465451686,2.5979910689120427,9018,287.84716667097535,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.4948793413123553,2.4068171787272234,-0.10547181330074107,0.8931244175002462,3.296461637082743,-0.1734667841109374,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w50_43_7,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.43,0.07,56038.08827889253,2701.9044139446264,124.79315065451897,48.2501306922879,2.5863795364696367,9018,292.65558239849605,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.8354109624236514,3.138455405563434,-0.11708334574314705,2.2336560386115423,4.028099863918953,-0.1850783165533434,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w50_43_7,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.43,0.07,56018.06270661482,2700.903135330741,124.77362463038175,48.2501306922879,2.5859748531277047,9018,292.8846750749664,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.8158849382864304,3.138455405563434,-0.11748802908507905,2.2141300144743212,4.028099863918953,-0.1854829998952754,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w52_41_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.52,0.41,0.07,54776.897471721786,2638.8448735860893,123.55297346121512,47.83471472911548,2.5829143993203814,9018,288.60120672213554,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.595233769119801,2.72303944239102,-0.12054848289240239,0.9934788453076919,3.6126839007465392,-0.18854345370259873,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w52_41_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.52,0.41,0.07,54754.889876897716,2637.7444938448857,123.53114153640603,47.83471472911548,2.5824579959544844,9018,288.4335834883417,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.573401844310709,2.72303944239102,-0.1210048862582993,0.9716469204985998,3.6126839007465392,-0.18899985706849565,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w50_43_7,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.5,0.43,0.07,54864.35013717026,2643.217506858513,123.63966249983443,47.961664831773334,2.577885128331209,9018,283.2307335381273,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.681922807739113,2.849989545048871,-0.12557775388157477,1.080167883927004,3.7396340034043902,-0.19357272469177111,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w50_43_7,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.5,0.43,0.07,54792.18090836154,2639.6090454180767,123.5681309954872,47.961664831773334,2.5763936975270836,9018,283.01985217399795,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6103913033918786,2.849989545048871,-0.12706918468570017,1.0086363795797695,3.7396340034043902,-0.1950641554958965,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w50_43_7,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.5,0.43,0.07,54796.44453628616,2639.822226814308,123.5723589294126,48.25013069228794,2.5610782220982418,9018,288.12160175911595,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6146192373172852,3.1384554055634766,-0.14238466011454198,1.012864313505176,4.028099863918996,-0.21037963092473833,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w50_43_7,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.5,0.43,0.07,54774.44503946052,2638.7222519730262,123.55054093362483,48.25013069228794,2.5606260368818554,9018,287.95677455773097,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5928012415295143,3.1384554055634766,-0.14283684533092833,0.9910463177174051,4.028099863918996,-0.21083181614112467,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_18_20,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.18,0.2,54652.39075680477,2632.6195378402385,123.4293729912333,48.38038454880006,2.5512276130573794,9018,302.5677638385108,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.4716332991379772,3.268709262075596,-0.1522352691554043,0.8698783753258681,4.158353720431116,-0.22023023996560065,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_18_20,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.18,0.2,54591.55186580075,2629.577593290038,123.36889939087135,48.380384548800194,2.549977651922794,9018,302.0034112176963,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.4111596987760322,3.268709262075731,-0.15348523028998962,0.809404774963923,4.158353720431251,-0.22148020110018596,False,False,True
