variant,rebalance_mode,w1,w2,w3,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,calmar_ratio,rebalance_count,fee_paid,deferred_due_bars,flat_rebalance_hits
weekly_due_allflat_w35_5_60,weekly_due_allflat,0.35,0.05,0.6,127913.65804237663,6295.682902118831,122.57780669854927,66.01766695572817,1.856742480474971,2,34.04053445349419,181803,2
no_rebalance_w45_0_55,no_rebalance,0.45,0.0,0.55,135264.40494016174,6663.2202470080865,124.98374744955996,67.5020527903978,1.8515547643810168,0,0.0,0,0
monthly_due_allflat_w45_0_55,monthly_due_allflat,0.45,0.0,0.55,135218.1068195183,6660.905340975914,124.96892798213027,67.5020527903978,1.8513352233920086,1,46.29812064345064,179339,1
weekly_due_allflat_w35_10_55,weekly_due_allflat,0.35,0.1,0.55,123642.8701997452,6082.143509987261,121.12820234580282,65.43268983584471,1.851187879478669,2,33.661746260238154,181803,2
no_rebalance_w20_70_10,no_rebalance,0.2,0.7,0.1,116640.11357610018,5732.005678805009,118.66130594363295,64.10161332536157,1.8511438291161548,0,0.0,0,0
monthly_due_allflat_w20_70_10,monthly_due_allflat,0.2,0.7,0.1,116622.51652021022,5731.125826010511,118.65495801467456,64.10161332536157,1.8510447999555912,1,17.597055889951186,179339,1
weekly_due_allflat_w30_55_15,weekly_due_allflat,0.3,0.55,0.15,94936.60906116274,4646.830453058137,110.16829232882608,59.5690038074968,1.8494231107984607,2,19.978741431378804,181803,2
no_rebalance_w40_30_30,no_rebalance,0.4,0.3,0.3,113920.91480478548,5596.045740239274,117.67108187180813,63.68845229995992,1.8476046696440476,0,0.0,0,0
monthly_due_allflat_w40_30_30,monthly_due_allflat,0.4,0.3,0.3,113886.5908366124,5594.32954183062,117.6584610048633,63.68845229995992,1.8474065039407048,1,34.32396817308165,179339,1
weekly_due_allflat_w35_15_50,weekly_due_allflat,0.35,0.15,0.5,119307.14262789699,5865.35713139485,119.61458442766255,64.83165622992563,1.845002756114222,2,32.86490662101201,181803,2
weekly_due_allflat_w20_70_10,weekly_due_allflat,0.2,0.7,0.1,106168.82606714404,5208.441303357202,114.73931330501314,62.32953428373879,1.840849841468294,2,14.985205246165453,181803,2
no_rebalance_w45_5_50,no_rebalance,0.45,0.05,0.5,129758.58248313006,6387.929124156502,123.19195079412526,66.97364804807188,1.8394092958129054,0,0.0,0,0
monthly_due_allflat_w45_5_50,monthly_due_allflat,0.45,0.05,0.5,129714.26645857113,6385.713322928556,123.17728165213606,66.97364804807188,1.8391902672484366,1,44.31602455891923,179339,1
no_rebalance_w25_65_10,no_rebalance,0.25,0.65,0.1,110454.49142622703,5422.724571311352,116.38068666346517,63.31708813007734,1.8380612580347198,0,0.0,0,0
monthly_due_allflat_w25_65_10,monthly_due_allflat,0.25,0.65,0.1,110433.73223079457,5421.686611539729,116.37286101787869,63.31708813007734,1.837937663507277,1,20.75919543246274,179339,1
weekly_due_allflat_w35_20_45,weekly_due_allflat,0.35,0.2,0.45,114906.48316976654,5645.324158488326,118.03217040991028,64.234319778592,1.8375250304938704,2,31.642172602135687,181803,2
no_rebalance_w40_35_25,no_rebalance,0.4,0.35,0.25,108415.09234774101,5320.7546173870505,115.60615173363051,63.2031145627153,1.829121120588395,0,0.0,0,0
monthly_due_allflat_w40_35_25,monthly_due_allflat,0.4,0.35,0.25,108382.53024275419,5319.126512137709,115.59369000943347,63.2031145627153,1.8289239511247815,1,32.562104986827414,179339,1
weekly_due_allflat_w35_25_40,weekly_due_allflat,0.35,0.25,0.4,110440.89966828832,5422.044983414416,116.37556307890331,63.64920388993276,1.828389924250257,2,29.985701269930306,181803,2
no_rebalance_w45_10_45,no_rebalance,0.45,0.1,0.45,124252.76002606278,6112.6380013031385,121.3376640906609,66.44790675208353,1.8260569824023276,0,0.0,0,0
monthly_due_allflat_w45_10_45,monthly_due_allflat,0.45,0.1,0.45,124210.42609758841,6110.52130487942,121.32315169239622,66.44790675208353,1.825838579762214,1,42.333928474375014,179339,1
no_rebalance_w30_60_10,no_rebalance,0.3,0.6,0.1,104268.86927633866,5113.443463816933,113.99447698226335,62.64453570874626,1.8197034376990002,0,0.0,0,0
monthly_due_allflat_w30_60_10,monthly_due_allflat,0.3,0.6,0.1,104245.44279113568,5112.272139556783,113.98522497381518,62.64453570874626,1.8195557471088555,1,23.426485202982416,179339,1
weekly_due_allflat_w35_30_35,weekly_due_allflat,0.35,0.3,0.35,105910.39996639546,5195.519998319773,114.63863873700966,63.135887031838855,1.815744485845244,2,27.887649690716678,181803,2
weekly_due_allflat_w25_65_10,weekly_due_allflat,0.25,0.65,0.1,97880.64382251755,4794.032191125878,111.40693549463307,61.3625555746774,1.815552407348034,2,17.149305367467022,181803,2
no_rebalance_w45_15_40,no_rebalance,0.45,0.15,0.4,118746.93756900981,5837.346878450491,119.41578811831887,65.93272058767086,1.8111764091325715,0,0.0,0,0
monthly_due_allflat_w45_15_40,monthly_due_allflat,0.45,0.15,0.4,118706.58573661998,5835.329286830999,119.40143950609516,65.93272058767086,1.8109587840733319,1,40.35183238983594,179339,1
no_rebalance_w40_40_20,no_rebalance,0.4,0.4,0.2,102909.26989068306,5045.463494534153,113.45471893951529,62.70540532870523,1.8093291693878593,0,0.0,0,0
monthly_due_allflat_w40_40_20,monthly_due_allflat,0.4,0.4,0.2,102878.4696488825,5043.923482444125,113.44242476244469,62.70540532870523,1.8091331069111694,1,30.80024180056887,179339,1
weekly_due_allflat_w35_35_30,weekly_due_allflat,0.35,0.35,0.3,101314.99190701824,4965.749595350912,112.8144083682475,62.61527458343399,1.8017074766305443,2,25.340174930813184,181803,2
no_rebalance_w35_55_10,no_rebalance,0.35,0.55,0.1,98083.24712645958,4804.162356322979,111.49106490255423,61.88227872180019,1.8016638560415135,0,0.0,0,0
monthly_due_allflat_w35_55_10,monthly_due_allflat,0.35,0.55,0.1,98057.64820125807,4802.882410062903,111.4804429030638,61.88227872180019,1.8014922075549058,1,25.598925201515016,179339,1
no_rebalance_w45_20_35,no_rebalance,0.45,0.2,0.35,113241.11511195915,5562.055755597958,117.42054665521539,65.4837564928601,1.793124783060027,0,0.0,0,0
monthly_due_allflat_w45_20_35,monthly_due_allflat,0.45,0.2,0.35,113202.74537565386,5560.137268782693,117.40636959218284,65.4837564928601,1.7929082856598801,1,38.36973630529771,179339,1
weekly_due_allflat_w30_60_10,weekly_due_allflat,0.3,0.6,0.1,89916.08826944519,4395.8044134722595,107.98254280626706,60.300483710357014,1.7907409055778492,2,18.758054937348717,181803,2
no_rebalance_w40_45_15,no_rebalance,0.4,0.45,0.15,97403.44743363086,4770.172371681543,111.20822638735896,62.21546011830847,1.787469323153541,0,0.0,0,0
monthly_due_allflat_w40_45_15,monthly_due_allflat,0.4,0.45,0.15,97374.40905501656,4768.7204527508275,111.19610917458469,62.21546011830847,1.7872745610678595,1,29.03837861431217,179339,1
weekly_due_allflat_w35_40_25,weekly_due_allflat,0.35,0.4,0.25,96653.08743709471,4732.6543718547355,110.89417342914642,62.0837081680086,1.7862040896308702,2,23.931330052919495,181803,2
weekly_due_allflat_w0_95_5,weekly_due_allflat,0.0,0.95,0.05,136492.2169221244,6724.61084610622,125.37526841375785,70.20759690831666,1.7857792309496656,2,5.1399959917807765,181803,2
weekly_due_allflat_w40_0_60,weekly_due_allflat,0.4,0.0,0.6,118972.71743107193,5848.635871553596,119.49600006666662,67.31869763577117,1.7750789047227493,2,34.760172434799486,181803,2
no_rebalance_w0_95_5,no_rebalance,0.0,0.95,0.05,135876.7797185752,6693.838985928761,125.17937680135857,70.53160910411569,1.7747982555817525,0,0.0,0,0
monthly_due_allflat_w0_95_5,monthly_due_allflat,0.0,0.95,0.05,135872.59529350785,6693.629764675393,125.1780424624639,70.53160910411569,1.77477933727106,1,4.184425067359291,179339,1
no_rebalance_w50_0_50,no_rebalance,0.5,0.0,0.5,123572.96033325105,6078.648016662552,121.10413909546196,68.2415201599015,1.7746401136975605,0,0.0,0,0
monthly_due_allflat_w50_0_50,monthly_due_allflat,0.5,0.0,0.5,123526.1945548233,6076.309727741165,121.08803599329877,68.2415201599015,1.7744041414899447,1,46.76577842773509,179339,1
no_rebalance_w45_25_30,no_rebalance,0.45,0.25,0.3,107735.29265491565,5286.764632745782,115.3453585002059,65.02676357256277,1.7738136140128375,0,0.0,0,0
monthly_due_allflat_w45_25_30,monthly_due_allflat,0.45,0.25,0.3,107698.90501469489,5284.945250734744,115.33136158821837,65.02676357256277,1.773598365533311,1,36.38764022076205,179339,1
weekly_due_allflat_w35_45_20,weekly_due_allflat,0.35,0.45,0.2,91925.75841544679,4496.28792077234,108.86902700656896,61.54076895258158,1.7690553572779497,2,22.589256239092254,181803,2
weekly_due_allflat_w40_5_55,weekly_due_allflat,0.4,0.05,0.55,114864.3784851902,5643.2189242595105,118.01679550942711,66.74792843258133,1.7680967526749514,2,34.250788044848576,181803,2
weekly_due_allflat_w5_90_5,weekly_due_allflat,0.05,0.9,0.05,127076.01457321408,6253.800728660704,122.29660552455783,69.23636873276415,1.7663636577561357,2,5.2532633912395115,181803,2
weekly_due_allflat_w40_10_50,weekly_due_allflat,0.4,0.1,0.5,110691.08943664846,5434.554471832423,116.46979379612547,66.16154149144964,1.7603851296478241,2,33.33634070119762,181803,2
no_rebalance_w40_50_10,no_rebalance,0.4,0.5,0.1,91897.6249765929,4494.881248829644,108.85672559634725,61.85297455210931,1.7599270913743794,0,0.0,0,0
monthly_due_allflat_w40_50_10,monthly_due_allflat,0.4,0.5,0.1,91870.34846116483,4493.517423058242,108.84479597373348,61.85297455210931,1.7597342207371927,1,27.276515428060016,179339,1
no_rebalance_w50_5_45,no_rebalance,0.5,0.05,0.45,118067.13787618377,5803.3568938091885,119.17353228915735,67.73492783756203,1.7594103381190926,0,0.0,0,0
no_rebalance_w5_90_5,no_rebalance,0.05,0.9,0.05,129691.15756869191,6384.557878434596,123.1696307235409,70.0106868725197,1.75929756192532,0,0.0,0,0
monthly_due_allflat_w5_90_5,monthly_due_allflat,0.05,0.9,0.05,129686.23626295972,6384.311813147986,123.16800122749369,70.0106868725197,1.759274286963739,1,4.921305732191464,179339,1
monthly_due_allflat_w50_5_45,monthly_due_allflat,0.5,0.05,0.45,118022.57442673887,5801.128721336943,119.15761219419122,67.73492783756203,1.759175302879898,1,44.56344944490818,179339,1
no_rebalance_w45_30_25,no_rebalance,0.45,0.3,0.25,102229.47019786134,5011.473509893067,113.18267734371767,64.55826827933599,1.7531863905331166,0,0.0,0,0
monthly_due_allflat_w45_30_25,monthly_due_allflat,0.45,0.3,0.25,102195.06465372512,5009.753232686256,113.16887016829678,64.55826827933599,1.7529725190060623,1,34.4055441362225,179339,1
weekly_due_allflat_w40_15_45,weekly_due_allflat,0.4,0.15,0.45,106452.85812805509,5222.642906402754,114.84973511042504,65.57854027933722,1.75133106990813,2,32.00898778396871,181803,2
weekly_due_allflat_w35_50_15,weekly_due_allflat,0.35,0.5,0.15,87133.08991330958,4256.654495665479,106.72813058121129,60.98601647599964,1.7500426613896474,2,21.228882246678523,181803,2
weekly_due_allflat_w10_85_5,weekly_due_allflat,0.1,0.85,0.05,117980.00480913666,5799.000240456833,119.14239985258708,68.1858982696947,1.747317302785172,2,8.374286274121012,181803,2
no_rebalance_w10_85_5,no_rebalance,0.1,0.85,0.05,123505.53541880965,6075.2767709404825,121.08092075831362,69.43828137902402,1.74372001083094,0,0.0,0,0
monthly_due_allflat_w10_85_5,monthly_due_allflat,0.1,0.85,0.05,123496.18765711726,6074.809382855863,121.0777009699259,69.43828137902402,1.7436736417629881,1,9.347761692392345,179339,1
no_rebalance_w50_10_40,no_rebalance,0.5,0.1,0.4,112561.315419132,5528.0657709566,117.1687938795281,67.23845536656302,1.742586043072532,0,0.0,0,0
monthly_due_allflat_w50_10_40,monthly_due_allflat,0.5,0.1,0.4,112518.95429866992,5525.947714933496,117.15306552509675,67.23845536656302,1.7423521240399544,1,42.36112046208748,179339,1
weekly_due_allflat_w40_20_40,weekly_due_allflat,0.4,0.2,0.4,102149.69240203571,5007.484620101785,113.15065623896099,65.00713575336819,1.740588243546761,2,30.260886673289637,181803,2
no_rebalance_w45_35_20,no_rebalance,0.45,0.35,0.2,96723.64774080267,4736.182387040134,110.92378918959112,64.0778308114955,1.7310790297491079,0,0.0,0,0
monthly_due_allflat_w45_35_20,monthly_due_allflat,0.45,0.35,0.2,96691.224292751,4734.56121463755,110.91018250018737,64.0778308114955,1.7308666834628583,1,32.42344805168137,179339,1
weekly_due_allflat_w15_80_5,weekly_due_allflat,0.15,0.8,0.05,109207.10110213982,5360.355055106991,115.9083316555495,67.04607502200359,1.7287862356970187,2,11.550869268422158,181803,2
no_rebalance_w15_80_5,no_rebalance,0.15,0.8,0.05,117319.91326893352,5765.995663446676,118.90594560783599,68.80636365525076,1.7281242503034386,0,0.0,0,0
monthly_due_allflat_w15_80_5,monthly_due_allflat,0.15,0.8,0.05,117306.63390105292,5765.331695052646,118.901177735049,68.80636365525076,1.7280549562362375,1,13.279367880602594,179339,1
weekly_due_allflat_w35_55_10,weekly_due_allflat,0.35,0.55,0.1,82275.08193069437,4013.7540965347184,104.45868741270732,60.48946812647677,1.7268904926440383,2,19.850208075680527,181803,2
weekly_due_allflat_w40_25_35,weekly_due_allflat,0.4,0.25,0.35,97781.6001012096,4789.080005060479,111.3657571896531,64.50470569955513,1.7264749289511316,2,28.084194749286354,181803,2
no_rebalance_w50_15_35,no_rebalance,0.5,0.15,0.35,107055.49296207893,5252.774648103947,115.08323291790643,66.80563883269059,1.722657472165235,0,0.0,0,0
monthly_due_allflat_w50_15_35,monthly_due_allflat,0.5,0.15,0.35,107015.33417059967,5250.766708529984,115.06770598736122,66.80563883269059,1.722425052704595,1,40.15879147926625,179339,1
no_rebalance_w20_75_5,no_rebalance,0.2,0.75,0.05,111134.29111905285,5456.7145559526425,116.63629853439463,68.10514366265895,1.7125916232131024,0,0.0,0,0
monthly_due_allflat_w20_75_5,monthly_due_allflat,0.2,0.75,0.05,111117.57499475603,5455.878749737802,116.63002825783968,68.10514366265895,1.712499555621468,1,16.716124296823608,179339,1
weekly_due_allflat_w20_75_5,weekly_due_allflat,0.2,0.75,0.05,100757.84657395771,4937.892328697885,112.58872275274166,65.80499209888208,1.7109450082990643,2,14.10899514894664,181803,2
weekly_due_allflat_w40_30_30,weekly_due_allflat,0.4,0.3,0.3,93347.62639715716,4567.381319857858,109.48681842813714,63.99512577907209,1.710861836667284,2,26.433740433871158,181803,2
no_rebalance_w45_40_15,no_rebalance,0.45,0.4,0.15,91217.82528375325,4460.891264187662,108.55855293615409,63.584988656379224,1.7072984556593587,0,0.0,0,0
monthly_due_allflat_w45_40_15,monthly_due_allflat,0.45,0.4,0.15,91187.3839317861,4459.369196589305,108.54515887305527,63.584988656379224,1.707087807464213,1,30.441351967143582,179339,1
no_rebalance_w50_20_30,no_rebalance,0.5,0.2,0.3,101549.67050503005,4977.483525251502,112.909170878422,66.36507484516581,1.701334190338016,0,0.0,0,0
monthly_due_allflat_w50_20_30,monthly_due_allflat,0.5,0.2,0.3,101511.71404253361,4975.58570212668,112.89385617049294,66.36507484516581,1.7011034257684772,1,37.9564624964467,179339,1
no_rebalance_w25_70_5,no_rebalance,0.25,0.7,0.05,104948.66896916958,5147.433448458479,114.26222736552742,67.32255943959761,1.6972353445362471,0,0.0,0,0
monthly_due_allflat_w25_70_5,monthly_due_allflat,0.25,0.7,0.05,104929.01093822853,5146.4505469114265,114.25450441723126,67.32255943959761,1.6971206289288718,1,19.658030941051262,179339,1
weekly_due_allflat_w25_70_5,weekly_due_allflat,0.25,0.7,0.05,92632.23431207536,4531.611715603768,109.17694293643127,64.4485286998675,1.694017615900295,2,16.08651994316882,181803,2
no_rebalance_w55_0_45,no_rebalance,0.55,0.0,0.45,111881.51572630552,5494.075786315276,116.91581022042534,69.02194892304061,1.6938932041861978,0,0.0,0,0
weekly_due_allflat_w40_35_25,weekly_due_allflat,0.4,0.35,0.25,88848.10800962255,4342.405400481128,107.50491768155506,63.47486949093191,1.6936611062573879,2,24.972803981555927,181803,2
monthly_due_allflat_w55_0_45,monthly_due_allflat,0.55,0.0,0.45,111835.21760566207,5491.760880283104,116.89853552531484,69.02194892304061,1.6936429258996522,1,46.29812064345076,179339,1
weekly_due_allflat_w45_0_55,weekly_due_allflat,0.45,0.0,0.55,106409.10461996219,5220.45523099811,114.83274078040662,68.06104823815424,1.6872020598124244,2,34.694021462163484,181803,2
no_rebalance_w30_65_5,no_rebalance,0.3,0.65,0.05,98763.0468192944,4838.15234096472,111.77232470797738,66.44357746968727,1.6822141276027751,0,0.0,0,0
monthly_due_allflat_w30_65_5,monthly_due_allflat,0.3,0.65,0.05,98740.9417314811,4837.047086574055,111.76320359562783,66.44357746968727,1.682076851545451,1,22.105087813291792,179339,1
no_rebalance_w45_45_10,no_rebalance,0.45,0.45,0.1,85712.00282669962,4185.60014133498,106.07506364846375,63.169118756291496,1.6792234201921477,0,0.0,0,0
monthly_due_allflat_w45_45_10,monthly_due_allflat,0.45,0.45,0.1,85683.54357081703,4184.177178540851,106.06189603234296,63.169118756291496,1.6790149699813477,1,28.459255882604275,179339,1
no_rebalance_w50_25_25,no_rebalance,0.5,0.25,0.25,96043.84804799134,4702.192402399567,110.63773294121826,65.91342199595663,1.6785311639259937,0,0.0,0,0
monthly_due_allflat_w50_25_25,monthly_due_allflat,0.5,0.25,0.25,96008.09391447771,4700.404695723885,110.62264257593992,65.91342199595663,1.6783022217041914,1,35.75413351363122,179339,1
weekly_due_allflat_w30_65_5,weekly_due_allflat,0.3,0.65,0.05,84830.22276851855,4141.511138425928,105.66542847995741,62.95981047583472,1.6782996594393178,2,17.52168194834956,181803,2
weekly_due_allflat_w45_5_50,weekly_due_allflat,0.45,0.05,0.5,102398.22820485258,5019.911410242629,113.2503467671047,67.48927569493566,1.678049521216049,2,33.67487079992711,181803,2
no_rebalance_w55_5_40,no_rebalance,0.55,0.05,0.4,106375.69326925375,5218.784663462688,114.81975965440645,68.54419014545525,1.6751202313536921,0,0.0,0,0
monthly_due_allflat_w55_5_40,monthly_due_allflat,0.55,0.05,0.4,106331.8177104914,5216.590885524571,114.80270792594149,68.54419014545525,1.6748714614954623,1,43.87555876234798,179339,1
weekly_due_allflat_w40_40_20,weekly_due_allflat,0.4,0.4,0.2,84283.25537012033,4114.162768506017,105.40960090336932,62.94352861636939,1.6746693936691055,2,23.49095387624182,181803,2
no_rebalance_w0_100_0,no_rebalance,0.0,1.0,0.0,130370.95726155001,6418.547863077501,123.39424119209959,73.7105098808286,1.6740386329113328,0,0.0,0,0
weekly_due_allflat_w0_100_0,weekly_due_allflat,0.0,1.0,0.0,130370.95726155001,6418.547863077501,123.39424119209959,73.7105098808286,1.6740386329113328,2,0.0,181803,2
monthly_due_allflat_w0_100_0,monthly_due_allflat,0.0,1.0,0.0,130370.95726155001,6418.547863077501,123.39424119209959,73.7105098808286,1.6740386329113328,1,0.0,179339,1
no_rebalance_w35_60_5,no_rebalance,0.35,0.6,0.05,92577.42466940428,4528.871233470214,109.15312226429651,65.44921754260187,1.667752898546833,0,0.0,0,0
monthly_due_allflat_w35_60_5,monthly_due_allflat,0.35,0.6,0.05,92553.36737449074,4527.668368724538,109.14266319099627,65.44921754260187,1.667593094141327,1,24.057294913539536,179339,1
weekly_due_allflat_w45_10_45,weekly_due_allflat,0.45,0.1,0.45,98322.39915696869,4816.119957848434,111.59019046791214,66.9205776947885,1.6675019001905944,2,32.25580233134841,181803,2
weekly_due_allflat_w45_15_40,weekly_due_allflat,0.45,0.15,0.4,94181.62531862636,4609.081265931318,109.84565715409818,66.36285325614236,1.6552280645638329,2,30.428973750363365,181803,2
no_rebalance_w40_55_5,no_rebalance,0.4,0.55,0.05,86391.80251952675,4219.590125976338,106.3885509054578,64.31516664250567,1.654175157421515,0,0.0,0,0
no_rebalance_w5_95_0,no_rebalance,0.05,0.95,0.0,124185.33511164259,6109.266755582129,121.31454842282193,73.34345577370682,1.6540609812158926,0,0.0,0,0
no_rebalance_w50_30_20,no_rebalance,0.5,0.3,0.2,90538.02559092281,4426.90127954614,108.25858028676633,65.45025629428575,1.6540589207168321,0,0.0,0,0
monthly_due_allflat_w5_95_0,monthly_due_allflat,0.05,0.95,0.0,124180.63403880868,6109.031701940434,121.31293634927674,73.34345577370682,1.6540390014287638,1,4.701072833909496,179339,1
monthly_due_allflat_w40_55_5,monthly_due_allflat,0.4,0.55,0.05,86366.28786728496,4218.314393364249,106.37682095710485,64.31516664250567,1.653992775116294,1,25.514652241798853,179339,1
monthly_due_allflat_w50_30_20,monthly_due_allflat,0.5,0.3,0.2,90504.47378639202,4425.2236893196,108.24372796510815,65.45025629428575,1.6538319953769005,1,33.5518045308038,179339,1
weekly_due_allflat_w40_45_15,weekly_due_allflat,0.4,0.45,0.15,79653.0684786517,3882.6534239325847,103.18847858833249,62.40067385655568,1.6536436581684724,2,21.988190117930067,181803,2
no_rebalance_w55_10_35,no_rebalance,0.55,0.1,0.35,100869.87081220189,4943.493540610094,112.63418176981332,68.12752117252118,1.653284602629042,0,0.0,0,0
monthly_due_allflat_w55_10_35,monthly_due_allflat,0.55,0.1,0.35,100828.41781532064,4941.420890766032,112.61736505300503,68.12752117252118,1.6530377608752416,1,41.45299688124516,179339,1
weekly_due_allflat_w5_95_0,weekly_due_allflat,0.05,0.95,0.0,121112.84636687253,5955.642318343626,120.25027334061784,72.88227468475306,1.649924811770099,2,4.293468582461943,181803,2
weekly_due_allflat_w35_60_5,weekly_due_allflat,0.35,0.6,0.05,77351.73446758899,3767.5867233794497,102.04548421999888,62.08119338260415,1.6437423100277124,2,18.453233726095213,181803,2
weekly_due_allflat_w45_20_35,weekly_due_allflat,0.45,0.2,0.35,89975.41814463228,4398.770907231614,108.00894188762867,65.8712830955571,1.6396969485313346,2,28.682930242669187,181803,2
no_rebalance_w10_90_0,no_rebalance,0.1,0.9,0.0,117999.71296175932,5799.985648087966,119.14944315297733,72.94055356664559,1.6335143802289738,0,0.0,0,0
monthly_due_allflat_w10_90_0,monthly_due_allflat,0.1,0.9,0.0,117990.80566586349,5799.540283293174,119.14625998087023,72.94055356664559,1.6334707395935322,1,8.90729589582832,179339,1
no_rebalance_w55_15_30,no_rebalance,0.55,0.15,0.3,95364.04835515059,4668.2024177575295,110.3500368682575,67.70338611776883,1.6299042514107875,0,0.0,0,0
monthly_due_allflat_w55_15_30,monthly_due_allflat,0.55,0.15,0.3,95325.01792015045,4666.250896007522,110.33346869330174,67.70338611776883,1.6296595343308036,1,39.03043500014259,179339,1
weekly_due_allflat_w40_50_10,weekly_due_allflat,0.4,0.5,0.1,74957.54733521843,3647.8773667609216,100.82684488037276,61.91580118575721,1.6284509438531896,2,20.464512706620756,181803,2
no_rebalance_w50_35_15,no_rebalance,0.5,0.35,0.15,85032.20313387268,4151.610156693634,105.75956199556029,64.97513185485874,1.6276929184507956,0,0.0,0,0
monthly_due_allflat_w50_35_15,monthly_due_allflat,0.5,0.35,0.15,85000.8536583247,4150.042682916235,105.74496333132385,64.97513185485874,1.6274682376564718,1,31.349475547983754,179339,1
weekly_due_allflat_w10_90_0,weekly_due_allflat,0.1,0.9,0.0,112178.62017554887,5508.931008777444,117.02652826657211,71.98694398577408,1.62566323540139,2,7.902496377067411,181803,2
weekly_due_allflat_w45_25_30,weekly_due_allflat,0.45,0.25,0.3,85703.67396665296,4185.1836983326475,106.07121039136129,65.37270832653262,1.622561051953702,2,27.12134014227617,181803,2
no_rebalance_w15_85_0,no_rebalance,0.15,0.85,0.0,111814.09081187804,5490.704540593902,116.89065080416103,72.49628202374974,1.612367524804482,0,0.0,0,0
monthly_due_allflat_w15_85_0,monthly_due_allflat,0.15,0.85,0.0,111801.47214269228,5490.073607134614,116.88594082241472,72.49628202374974,1.6123025562072681,1,12.618669185755936,179339,1
no_rebalance_w60_0_40,no_rebalance,0.6,0.0,0.4,100190.07111937013,4909.503555968507,112.35769190684076,69.84992492434742,1.6085585206932198,0,0.0,0,0
monthly_due_allflat_w60_0_40,monthly_due_allflat,0.6,0.0,0.4,100145.17597207951,4907.258798603975,112.33937876371449,69.84992492434742,1.6082963422707506,1,44.895147290619946,179339,1
no_rebalance_w55_20_25,no_rebalance,0.55,0.2,0.25,89858.2258981065,4392.911294905325,107.95678314379992,67.26857571257752,1.6048620325346765,0,0.0,0,0
monthly_due_allflat_w55_20_25,monthly_due_allflat,0.55,0.2,0.25,89821.61802498745,4391.080901249372,107.94047882023969,67.26857571257752,1.6046196560106083,1,36.60787311904319,179339,1
weekly_due_allflat_w45_30_25,weekly_due_allflat,0.45,0.3,0.25,81366.60076501814,3968.3300382509074,104.02233261786313,64.86373410015747,1.6037055846528976,2,25.53622312367699,181803,2
weekly_due_allflat_w15_85_0,weekly_due_allflat,0.15,0.85,0.0,103568.20118866183,5078.410059433091,113.71702781564355,71.01602046861238,1.6012869640576963,2,10.865859169963924,181803,2
no_rebalance_w50_40_10,no_rebalance,0.5,0.4,0.1,79526.38067682183,3876.3190338410914,103.12625543086563,64.5005300405533,1.5988435345574252,0,0.0,0,0
monthly_due_allflat_w50_40_10,monthly_due_allflat,0.5,0.4,0.1,79497.23353025666,3874.861676512833,103.11192838160198,64.5005300405533,1.5986214115879762,1,29.14714656516341,179339,1
weekly_due_allflat_w50_0_50,weekly_due_allflat,0.5,0.0,0.5,94428.5201939058,4621.426009695289,109.95139445757252,68.81485908598816,1.5977856514998,2,33.88051240645028,181803,2
no_rebalance_w45_50_5,no_rebalance,0.45,0.5,0.05,80206.18036966237,3910.309018483118,103.45920883905197,64.78952989549302,1.5968507412530084,0,0.0,0,0
monthly_due_allflat_w45_50_5,monthly_due_allflat,0.45,0.5,0.05,80179.7032098643,3908.985160493215,103.44628354614241,64.78952989549302,1.5966512446224508,1,26.477159798070865,179339,1
no_rebalance_w20_80_0,no_rebalance,0.2,0.8,0.0,105628.46866199993,5181.423433099997,114.52858076755467,72.00392472659868,1.5905880297834254,0,0.0,0,0
monthly_due_allflat_w20_80_0,monthly_due_allflat,0.2,0.8,0.0,105612.63346929623,5180.631673464812,114.5223921249554,72.00392472659868,1.5905020810990618,1,15.835192703695133,179339,1
weekly_due_allflat_w50_5_45,weekly_due_allflat,0.5,0.05,0.45,90515.06751945979,4425.7533759729895,108.24841795562574,68.26043227425977,1.585815008037167,2,32.38263018460403,181803,2
no_rebalance_w60_5_35,no_rebalance,0.6,0.05,0.35,94684.24866231826,4634.212433115913,110.06067977978802,69.4494035123517,1.5847606201572852,0,0.0,0,0
monthly_due_allflat_w60_5_35,monthly_due_allflat,0.6,0.05,0.35,94641.99630980703,4632.099815490351,110.0426397281756,69.4494035123517,1.5845008619635492,1,42.25235251123505,179339,1
weekly_due_allflat_w45_35_20,weekly_due_allflat,0.45,0.35,0.2,76964.19853972355,3748.209926986178,101.85031424808587,64.34396278553523,1.5829039716991478,2,23.927579186869583,181803,2
no_rebalance_w55_25_20,no_rebalance,0.55,0.25,0.2,84352.40344105358,4117.620172052679,105.44201674204845,66.822681777076,1.5779375196854355,0,0.0,0,0
monthly_due_allflat_w55_25_20,monthly_due_allflat,0.55,0.25,0.2,84318.21812981564,4115.910906490782,105.42599373549896,66.822681777076,1.5776977357359834,1,34.1853112379399,179339,1
weekly_due_allflat_w20_80_0,weekly_due_allflat,0.2,0.8,0.0,95281.51191347746,4664.075595673873,110.3149942081854,69.95950871811085,1.5768406072243824,2,13.222326551600943,181803,2
weekly_due_allflat_w50_10_40,weekly_due_allflat,0.5,0.1,0.4,86536.47879900067,4226.8239399500335,106.45501062476059,67.71635665119433,1.572072330664633,2,30.67085844123775,181803,2
