side,threshold_pct,hold_hours,events,tp_pct,sl_pct,expectancy_pct,median_return_pct,win_rate_pct,tp_hit_rate_pct,stop_hit_rate_pct,timeout_rate_pct,avg_hold_hours,profit_factor
long,4.0,48,610,5.0,8.0,-0.40077033544066387,0.16053814377812398,53.442622950819676,11.80327868852459,6.721311475409836,81.47540983606557,43.91311475409836,0.7273858114212187
long,4.0,48,610,6.0,1.0,-0.2796493231995623,-1.08,26.557377049180324,4.2622950819672125,71.63934426229508,24.098360655737704,19.26844262295082,0.6416693245015513
long,4.0,48,610,6.0,1.5,-0.3056024680092357,-1.58,35.24590163934426,5.081967213114754,58.68852459016394,36.22950819672131,25.48688524590164,0.6801457225233678
long,4.0,48,610,6.0,2.0,-0.2712525800338893,-1.1455954838300009,41.47540983606557,6.393442622950819,49.50819672131148,44.09836065573771,29.520491803278688,0.7484377607701713
long,4.0,48,610,6.0,3.0,-0.3727702002944445,-0.19859566291669845,47.377049180327866,6.557377049180328,38.0327868852459,55.40983606557377,35.21926229508197,0.7107147210168202
long,4.0,48,610,6.0,4.0,-0.5097264110155548,-0.041320948772269814,49.34426229508197,7.049180327868852,30.0,62.95081967213115,38.799590163934425,0.6547596995888717
long,4.0,48,610,6.0,5.0,-0.4748847324722498,0.06317004532767852,51.147540983606554,8.19672131147541,21.9672131147541,69.83606557377048,41.489344262295084,0.6862248901005916
long,4.0,48,610,6.0,6.0,-0.4263994934121924,0.10022236465992103,52.29508196721312,8.360655737704919,14.426229508196723,77.21311475409836,43.08155737704918,0.7133996031015493
long,4.0,48,610,6.0,8.0,-0.3936191819552507,0.1419082128297467,53.278688524590166,8.360655737704919,6.721311475409836,84.91803278688525,44.74918032786885,0.7326197082961117
long,6.0,24,393,1.0,1.0,-0.1138510002874904,-1.08,48.854961832061065,46.81933842239186,50.89058524173028,2.2900763358778624,4.625318066157761,0.7932069386889287
long,6.0,24,393,1.0,1.5,-0.13903828519923347,0.92,57.50636132315522,55.470737913486005,40.71246819338422,3.816793893129771,6.515267175572519,0.7878364445948144
long,6.0,24,393,1.0,2.0,-0.18145412692967844,0.92,61.832061068702295,59.28753180661578,32.82442748091603,7.888040712468193,7.921119592875318,0.7526723985762952
long,6.0,24,393,1.0,3.0,-0.17105972336939135,0.92,66.66666666666666,63.61323155216285,20.610687022900763,15.776081424936386,9.585877862595419,0.7764171792313623
long,6.0,24,393,1.0,4.0,-0.18981288878994473,0.92,67.93893129770993,64.8854961832061,13.994910941475828,21.119592875318066,10.719465648854962,0.7614044279450165
long,6.0,24,393,1.0,5.0,-0.2023561367154458,0.92,68.70229007633588,65.39440203562341,10.432569974554708,24.173027989821882,11.33142493638677,0.751254937717748
long,6.0,24,393,1.0,6.0,-0.23097731303278995,0.92,68.95674300254453,65.39440203562341,7.124681933842239,27.480916030534353,11.70356234096692,0.726138048549254
long,6.0,24,393,1.0,8.0,-0.14745992756915938,0.92,69.46564885496184,65.64885496183206,2.2900763358778624,32.06106870229007,12.217557251908397,0.8067206519179084
long,6.0,24,393,1.5,1.0,-0.14035748455509414,-1.08,39.94910941475827,34.096692111959285,59.541984732824424,6.361323155216285,6.014631043256998,0.7825695730299431
long,6.0,24,393,1.5,1.5,-0.14818268376894797,-0.3682032139257418,49.10941475826972,42.49363867684479,47.837150127226465,9.669211195928753,8.633587786259541,0.8088229842329129
long,6.0,24,393,1.5,2.0,-0.19451949896781562,0.20608864871570992,52.926208651399484,45.5470737913486,38.16793893129771,16.28498727735369,10.262722646310433,0.7755905134368912
long,6.0,24,393,1.5,3.0,-0.20839347517232215,0.7466767425942679,57.50636132315522,49.36386768447837,25.190839694656486,25.44529262086514,12.15648854961832,0.7778960742943369
long,6.0,24,393,1.5,4.0,-0.24451959834443834,1.42,58.524173027989825,50.12722646310432,16.793893129770993,33.078880407124686,13.498091603053435,0.75185390997637
long,6.0,24,393,1.5,5.0,-0.2908716443112476,1.42,59.03307888040712,50.38167938931297,13.231552162849871,36.38676844783715,14.223918575063614,0.719260668101656
long,6.0,24,393,1.5,6.0,-0.3050603589730413,1.42,59.541984732824424,50.63613231552163,8.9058524173028,40.458015267175576,14.701653944020356,0.7108903884029981
long,6.0,24,393,1.5,8.0,-0.21188070909439333,1.42,59.796437659033074,50.63613231552163,2.5445292620865136,46.81933842239186,15.318066157760814,0.7799094091944115
long,6.0,24,393,2.0,1.0,-0.14341770721111016,-1.08,34.605597964376585,27.480916030534353,64.8854961832061,7.633587786259542,6.619592875318066,0.7960609774312706
long,6.0,24,393,2.0,1.5,-0.10745259324563708,-1.58,44.274809160305345,35.11450381679389,50.63613231552163,14.249363867684478,9.795801526717558,0.8703913092578212
long,6.0,24,393,2.0,2.0,-0.12116138375036356,-0.1975100324514511,49.10941475826972,38.42239185750636,39.94910941475827,21.62849872773537,11.603053435114504,0.8673769588483031
long,6.0,24,393,2.0,3.0,-0.116982412734058,0.28469617049643686,54.4529262086514,41.221374045801525,26.208651399491096,32.56997455470738,13.72264631043257,0.8805499282092921
long,6.0,24,393,2.0,4.0,-0.1513462390093431,0.35045486984938373,55.470737913486005,41.98473282442748,17.302798982188293,40.71246819338422,15.12468193384224,0.8528492561959158
long,6.0,24,393,2.0,5.0,-0.20151507886928216,0.40198578141944724,55.97964376590331,42.23918575063613,13.740458015267176,44.02035623409669,15.875954198473282,0.8141530249280822
long,6.0,24,393,2.0,6.0,-0.21952058742420547,0.4280592827286123,56.48854961832062,42.49363867684479,9.414758269720101,48.091603053435115,16.36704834605598,0.8019617997195118
long,6.0,24,393,2.0,8.0,-0.13182348456116674,0.4280592827286123,56.74300254452926,42.49363867684479,2.7989821882951653,54.70737913486005,16.985368956743002,0.8709490799345961
